cod_zona_tarif;cod_pais;ind_bloqueado;ind_pais_origen;fec_creacion;fec_actualizacion
K1DOZAM1;BMU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;CUW;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;DMA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;GRD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;GUY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;HTI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;CYM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;JAM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;PAN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;DOM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;KNA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;VCT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;LCA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;SUR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM1;TTO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;ARG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;BOL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;BRA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;CAN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;CHL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;COL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;CRI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;CUB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;ECU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;SLV;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;USA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;GUM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;PRI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;MNP;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;VIR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;ASM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;GTM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;HND;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;MEX;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;NIC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;PRY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;PER;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;URY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAM2;VEN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;AFG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;SAU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;ARM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;AZE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;BGD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;BHR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;BRN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;BTN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;KHM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;QAT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;CHN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;PRK;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;KOR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;ARE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;PHL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;FJI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;GEO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;HKG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;IND;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;IDN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;IRQ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;IRN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;MHL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;SLB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;ISR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;JPN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;JOR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;KAZ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;KGZ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;KIR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;KWT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;LAO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;LBN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;MAC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;MYS;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;MDV;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;MNG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;MMR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;NRU;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;NPL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;OMN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;PAK;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;PLW;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;PSE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;PNG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;WSM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;SGP;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;SYR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;LKA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;THA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;TWN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;TJK;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;TLS;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;TON;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;TKM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;TUV;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;VUT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;VNM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO1;YEM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO2;AUS;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO2;CCK;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO2;NZL;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO2;COK;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAO2;UZB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;AGO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;BEN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;BWA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;BFA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;BDI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;CPV;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;CMR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;TCD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;COM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;CIV;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;EGY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;ERI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;ETH;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;GAB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;GMB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;GHA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;GIN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;GNQ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;GNB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;KEN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;LSO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;LBR;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;LBY;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;MDG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;MWI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;MLI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;MRT;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;MOZ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;NAM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;NER;t;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;NGA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;CAF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;COG;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;COD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;RWA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;SEN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;SYC;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;SLE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;SOM;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;SWZ;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;ZAF;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;SDN;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;SSD;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;TZA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;TGO;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;UGA;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;DJI;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;ZMB;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
K1DOZAF1;ZWE;f;f;2023-10-31 00:00:00;2024-04-19 00:00:00
M1PCZP01PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP02PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP03PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP04PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP05PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP06PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP07PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP08PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP09PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP10PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP11PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP12PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP13PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP14PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP15PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP16PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP17PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP18PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP19PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP20PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP21PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP22PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP23PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP24PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP25PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP26PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP27PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP28PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP29PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP30PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP31PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP32PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP33PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP34PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP36PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP37PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP39PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP40PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP41PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP42PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP43PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP44PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP45PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP46PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP47PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP48PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP49PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
M1PCZP50PO;PRT;f;f;2024-01-19 00:00:00;2024-04-19 00:00:00
S1DOZ07;PRT;f;f;2024-02-20 00:00:00;2024-04-19 00:00:00
AA6EXPZ02;BHR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BLZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BMU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BOL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BIH;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BWA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BRA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BRN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BFA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BDI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;BTN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;NGA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;OMN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PAK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PLW;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PSE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PAN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PNG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PRY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;PER;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;CAF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;COG;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;COD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;DOM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;RWA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;WSM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;KNA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;VCT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;LCA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;STP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SYC;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SLE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SGP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SYR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SOM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;LKA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SWZ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ZAF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SDN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SSD;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;SUR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;THA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TWN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TZA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TJK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TLS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TGO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TON;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TTO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TUN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TKM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;TUV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;UGA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;URY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;UZB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;VUT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;VEN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;VNM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;YEM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;DJI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ZMB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ02;ZWE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;AUS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;NFK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;CCK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;CAN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;USA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;GUM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;MNP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;UMI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;VIR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;PRI;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;ASM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;JPN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;NZL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;COK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;NIU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;TKL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AA6EXPZ03;RUS;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;DEU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;AUT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;BEL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;BLR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;BGR;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;HRV;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;DNK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;SVK;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;SVN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;EST;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;FIN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;FRA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;GLP;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;GUF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;MTQ;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;MYT;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;NCL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;PYF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;REU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;MAF;f;t;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;SPM;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;ATF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;WLF;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;GIB;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;GRC;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;GRL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;GGY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;HUN;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;IRL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;ISL;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;FRO;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;ITA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;JEY;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;XKX;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;LVA;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;LIE;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;LTU;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
AB6EXPZ01;LUX;f;f;2024-10-17 00:00:00;2024-10-17 00:00:00
