cod_producto_comercial;cod_modalidad;fec_alta;cod_ambito;fec_creacion;fec_actualizacion
PADXA99;OFUAOF;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
PADXA99;DOMCIT;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
PADXA99;DOMCIT;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
PADXA99;OFICIT;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
PADXA99;OFICIT;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;DOUAOF;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;DOUAOF;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;DOUAOF;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;DOUAOF;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;DOUAOF;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;OFUAOF;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;OFUAOF;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;OFUAOF;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;OFUAOF;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
PAFXB99;OFUAOF;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
PAGXJ3;BUUAOF;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAA3;INTESP;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAA3;INTESP;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAA3;INTESP;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAA3;INTESP;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAA3;INTESP;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;ACUESP;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;ACUESP;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;ACUESP;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;ACUESP;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;ACUESP;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAC1;EXPORT;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAD1;EXPORT;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAD1;EXPORT;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAD1;EXPORT;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAD1;EXPORT;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
POAXAD1;EXPORT;2024-10-17 00:00:00;5;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE2;ENESVA;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE2;ENESVA;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE2;ENESVA;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE2;ENESVA;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE6;ENESVA;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE6;ENESVA;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE6;ENESVA;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAE6;ENESVA;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF2;PAIMAR;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF2;PAIMAR;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF2;PAIMAR;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF2;PAIMAR;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF6;PAIMAR;2024-10-17 00:00:00;1;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF6;PAIMAR;2024-10-17 00:00:00;2;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF6;PAIMAR;2024-10-17 00:00:00;3;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAF6;PAIMAR;2024-10-17 00:00:00;4;2024-10-17 00:00:00;2024-10-17 00:00:00
OSIXAG2;PAIMAR;2025-07-14 00:00:00;1;2025-07-14 00:00:00;2025-07-14 00:00:00
OSIXAG2;PAIMAR;2025-07-14 00:00:00;2;2025-07-14 00:00:00;2025-07-14 00:00:00
OSIXAG2;PAIMAR;2025-07-14 00:00:00;3;2025-07-14 00:00:00;2025-07-14 00:00:00
OSIXAG2;PAIMAR;2025-07-14 00:00:00;4;2025-07-14 00:00:00;2025-07-14 00:00:00
OSIXAG6;PAIMAR;2025-07-14 00:00:00;1;2025-07-14 00:00:00;2025-07-14 00:00:00
OSIXAG6;PAIMAR;2025-07-14 00:00:00;2;2025-07-14 00:00:00;2025-07-14 00:00:00
OSIXAG6;PAIMAR;2025-07-14 00:00:00;3;2025-07-14 00:00:00;2025-07-14 00:00:00
OSIXAG6;PAIMAR;2025-07-14 00:00:00;4;2025-07-14 00:00:00;2025-07-14 00:00:00
PABICN2;OFUAOF;2025-08-11 00:00:00;1;2025-08-11 00:00:00;2025-08-11 00:00:00
PABICN2;OFUAOF;2025-08-11 00:00:00;2;2025-08-11 00:00:00;2025-08-11 00:00:00
PABICN2;OFUAOF;2025-08-11 00:00:00;3;2025-08-11 00:00:00;2025-08-11 00:00:00
PABICN2;OFUAOF;2025-08-11 00:00:00;4;2025-08-11 00:00:00;2025-08-11 00:00:00
PABICN2;OFUAOF;2025-08-11 00:00:00;5;2025-08-11 00:00:00;2025-08-11 00:00:00
OSIXUS2;NA;2025-09-09 00:00:00;1;2025-09-09 00:00:00;2025-09-09 00:00:00
OSIXUS2;NA;2025-09-09 00:00:00;2;2025-09-09 00:00:00;2025-09-09 00:00:00
OSIXUS2;NA;2025-09-09 00:00:00;3;2025-09-09 00:00:00;2025-09-09 00:00:00
OSIXUS2;NA;2025-09-09 00:00:00;4;2025-09-09 00:00:00;2025-09-09 00:00:00
LQBUTOOF1;BUUAOF;2025-05-26 00:00:00;1;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUTOOF1;BUUAOF;2025-05-26 00:00:00;2;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUTOOF1;BUUAOF;2025-05-26 00:00:00;3;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUTOOF1;BUUAOF;2025-05-26 00:00:00;4;2025-05-26 00:00:00;2025-05-26 00:00:00
LQBUTOOF1;BUUAOF;2025-05-26 00:00:00;5;2025-05-26 00:00:00;2025-05-26 00:00:00
